participantId,trialId,trialOrder,responseId,percentComplete,description,instruction,responsePrompt,answer,startTime,endTime,duration,cleanedDuration
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","57","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.41,1.41","2025-03-04T23:33:53.815Z","2025-03-04T23:33:55.804Z","1989","1989"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","58","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.68,2.68","2025-03-04T23:33:55.916Z","2025-03-04T23:33:58.103Z","2187","2187"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","59","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-04T23:33:58.217Z","2025-03-04T23:33:59.947Z","1730","1730"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","60","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.04,2.04","2025-03-04T23:34:00.070Z","2025-03-04T23:34:02.231Z","2161","2161"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","61","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.46,2.46","2025-03-04T23:34:02.305Z","2025-03-04T23:34:04.196Z","1891","1891"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","62","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.48,2.48","2025-03-04T23:34:04.278Z","2025-03-04T23:34:06.460Z","2182","2182"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","63","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.18,2.18","2025-03-04T23:34:06.581Z","2025-03-04T23:34:08.019Z","1438","1438"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","64","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.56,2.56","2025-03-04T23:34:08.124Z","2025-03-04T23:34:10.054Z","1930","1930"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","65","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.27,2.27","2025-03-04T23:34:10.141Z","2025-03-04T23:34:11.994Z","1853","1853"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","66","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.74,2.74","2025-03-04T23:34:12.126Z","2025-03-04T23:34:14.292Z","2166","2166"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","67","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.65,2.65","2025-03-04T23:34:14.381Z","2025-03-04T23:34:15.879Z","1498","1498"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","68","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.15,2.15","2025-03-04T23:34:15.974Z","2025-03-04T23:34:18.473Z","2499","2499"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","stacked-bar-1","69","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.48,2.48","2025-03-04T23:34:18.615Z","2025-03-04T23:34:20.307Z","1692","1692"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-04T23:34:20.431Z","2025-03-04T23:34:23.047Z","2616","2616"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.37,2.37","2025-03-04T23:34:23.135Z","2025-03-04T23:34:27.599Z","4464","4464"
"64243d25-d146-40c4-9bd8-83b2c8c504e1","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.52,1.52","2025-03-04T23:34:27.698Z","2025-03-04T23:34:30.099Z","2401","2401"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.84,2.84","2025-03-06T00:41:24.066Z","2025-03-06T00:41:26.380Z","2314","2314"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.83,2.83","2025-03-06T00:41:26.486Z","2025-03-06T00:41:27.824Z","1338","1338"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.21,2.65","2025-03-06T00:41:27.926Z","2025-03-06T00:41:29.342Z","1416","1416"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.69,2.69","2025-03-06T00:41:29.486Z","2025-03-06T00:41:31.088Z","1602","1602"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-06T00:41:31.202Z","2025-03-06T00:41:32.718Z","1516","1516"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.34,2.34","2025-03-06T00:41:32.849Z","2025-03-06T00:41:34.617Z","1768","1768"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-06T00:41:34.740Z","2025-03-06T00:41:38.352Z","3612","3612"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.56,2.56","2025-03-06T00:41:38.506Z","2025-03-06T00:41:40.341Z","1835","1835"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.18,2.18","2025-03-06T00:41:40.484Z","2025-03-06T00:41:42.429Z","1945","1945"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.78,1.78","2025-03-06T00:41:42.559Z","2025-03-06T00:41:44.262Z","1703","1703"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-06T00:41:44.352Z","2025-03-06T00:41:45.789Z","1437","1437"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.06,2.06","2025-03-06T00:41:45.916Z","2025-03-06T00:41:47.663Z","1747","1747"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.16,2.16","2025-03-06T00:41:47.790Z","2025-03-06T00:41:49.363Z","1573","1573"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-06T00:41:49.467Z","2025-03-06T00:41:51.645Z","2178","2178"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-06T00:41:51.741Z","2025-03-06T00:41:54.203Z","2462","2462"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.87,2.87","2025-03-06T00:41:54.302Z","2025-03-06T00:41:56.471Z","2169","2169"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.42,1.42","2025-03-06T00:41:56.556Z","2025-03-06T00:42:00.584Z","4028","4028"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.53,2.53","2025-03-06T00:42:00.733Z","2025-03-06T00:42:02.449Z","1716","1716"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-06T00:42:02.572Z","2025-03-06T00:42:04.138Z","1566","1566"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.86,2.86","2025-03-06T00:42:04.248Z","2025-03-06T00:42:05.937Z","1689","1689"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.78,1.78","2025-03-06T00:42:06.056Z","2025-03-06T00:42:07.606Z","1550","1550"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.71,1.71","2025-03-06T00:42:07.730Z","2025-03-06T00:42:09.338Z","1608","1608"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","23","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-06T00:42:09.423Z","2025-03-06T00:42:11.212Z","1789","1789"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","24","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.39,2.39","2025-03-06T00:42:11.300Z","2025-03-06T00:42:13.095Z","1795","1795"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","25","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.45,2.45","2025-03-06T00:42:13.207Z","2025-03-06T00:42:15.002Z","1795","1795"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","26","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.91,1.91","2025-03-06T00:42:15.115Z","2025-03-06T00:42:16.992Z","1877","1877"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","27","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.24,2.24","2025-03-06T00:42:17.080Z","2025-03-06T00:42:18.550Z","1470","1470"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","28","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.69,2.69","2025-03-06T00:42:18.640Z","2025-03-06T00:42:20.516Z","1876","1876"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","29","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.72,2.72","2025-03-06T00:42:20.620Z","2025-03-06T00:42:22.471Z","1851","1851"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","30","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.81,2.81","2025-03-06T00:42:22.590Z","2025-03-06T00:42:24.389Z","1799","1799"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","31","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-06T00:42:24.530Z","2025-03-06T00:42:26.391Z","1861","1861"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","32","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.53,2.53","2025-03-06T00:42:26.482Z","2025-03-06T00:42:28.382Z","1900","1900"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","33","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.8,2.95","2025-03-06T00:42:28.537Z","2025-03-06T00:42:30.021Z","1484","1484"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","34","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.81,2.81","2025-03-06T00:42:30.124Z","2025-03-06T00:42:31.915Z","1791","1791"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","35","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.86,2.98","2025-03-06T00:42:32.012Z","2025-03-06T00:42:34.333Z","2321","2321"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","36","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.95,2.95","2025-03-06T00:42:34.437Z","2025-03-06T00:42:36.206Z","1769","1769"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","37","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.81,2.81","2025-03-06T00:42:36.304Z","2025-03-06T00:42:37.973Z","1669","1669"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","38","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-06T00:42:38.057Z","2025-03-06T00:42:39.631Z","1574","1574"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","39","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-06T00:42:39.753Z","2025-03-06T00:42:41.728Z","1975","1975"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","40","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.80,1.80","2025-03-06T00:42:41.857Z","2025-03-06T00:42:43.544Z","1687","1687"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","41","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.81,2.81","2025-03-06T00:42:43.635Z","2025-03-06T00:42:45.203Z","1568","1568"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","42","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.34,2.34","2025-03-06T00:42:45.286Z","2025-03-06T00:42:46.746Z","1460","1460"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","43","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.03,2.03","2025-03-06T00:42:46.840Z","2025-03-06T00:42:48.340Z","1500","1500"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","44","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.89,2.89","2025-03-06T00:42:48.453Z","2025-03-06T00:42:50.205Z","1752","1752"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","45","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.55,2.55","2025-03-06T00:42:50.303Z","2025-03-06T00:42:55.024Z","4721","4721"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","46","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.12,2.12","2025-03-06T00:42:55.145Z","2025-03-06T00:42:56.858Z","1713","1713"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","47","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-06T00:42:56.947Z","2025-03-06T00:42:58.797Z","1850","1850"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","48","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-06T00:42:58.939Z","2025-03-06T00:43:01.307Z","2368","2368"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","49","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.64,2.64","2025-03-06T00:43:01.420Z","2025-03-06T00:43:03.164Z","1744","1744"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","50","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.33,1.33","2025-03-06T00:43:03.252Z","2025-03-06T00:43:05.061Z","1809","1809"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","51","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.59,2.59","2025-03-06T00:43:05.164Z","2025-03-06T00:43:06.745Z","1581","1581"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","52","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.84,2.84","2025-03-06T00:43:06.844Z","2025-03-06T00:43:08.807Z","1963","1963"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","53","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.77,2.77","2025-03-06T00:43:08.907Z","2025-03-06T00:43:10.394Z","1487","1487"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","54","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.13,2.13","2025-03-06T00:43:10.499Z","2025-03-06T00:43:12.390Z","1891","1891"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","55","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.97,2.97","2025-03-06T00:43:12.485Z","2025-03-06T00:43:14.885Z","2400","2400"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","56","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.80,2.80","2025-03-06T00:43:14.993Z","2025-03-06T00:43:16.602Z","1609","1609"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","57","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.01,2.01","2025-03-06T00:43:16.706Z","2025-03-06T00:43:18.476Z","1770","1770"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","58","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.51,2.51","2025-03-06T00:43:18.564Z","2025-03-06T00:43:20.085Z","1521","1521"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","59","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.90,2.90","2025-03-06T00:43:20.181Z","2025-03-06T00:43:21.965Z","1784","1784"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","60","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.58,2.58","2025-03-06T00:43:22.070Z","2025-03-06T00:43:24.128Z","2058","2058"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","61","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.44,2.44","2025-03-06T00:43:24.232Z","2025-03-06T00:43:26.467Z","2235","2235"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","62","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.51,2.51","2025-03-06T00:43:26.566Z","2025-03-06T00:43:28.397Z","1831","1831"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","63","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.32,2.32","2025-03-06T00:43:28.522Z","2025-03-06T00:43:30.504Z","1982","1982"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","64","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.10,2.10","2025-03-06T00:43:30.608Z","2025-03-06T00:43:33.270Z","2662","2662"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","65","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.52,2.64","2025-03-06T00:43:33.374Z","2025-03-06T00:43:35.266Z","1892","1892"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","66","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-06T00:43:35.397Z","2025-03-06T00:43:37.872Z","2475","2475"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","67","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.83,1.91","2025-03-06T00:43:37.984Z","2025-03-06T00:43:40.037Z","2053","2053"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","68","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.00,2.00","2025-03-06T00:43:40.131Z","2025-03-06T00:43:41.505Z","1374","1374"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","stacked-bar-1","69","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.47,2.47","2025-03-06T00:43:41.609Z","2025-03-06T00:43:43.197Z","1588","1588"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.14,2.14","2025-03-06T00:43:43.303Z","2025-03-06T00:43:45.632Z","2329","2329"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.26,2.26","2025-03-06T00:43:45.737Z","2025-03-06T00:43:47.908Z","2171","2171"
"7c01ff56-dfed-4f5c-893e-ab08831918fc","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.32,2.32","2025-03-06T00:43:48.019Z","2025-03-06T00:43:50.568Z","2549","2549"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-05T16:00:32.229Z","2025-03-05T16:00:34.863Z","2634","2634"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.98,2.98","2025-03-05T16:00:34.967Z","2025-03-05T16:00:36.948Z","1981","1981"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.94,2.94","2025-03-05T16:00:37.060Z","2025-03-05T16:00:39.021Z","1961","1961"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.03,2.03","2025-03-05T16:00:39.125Z","2025-03-05T16:00:40.843Z","1718","1718"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.18,2.18","2025-03-05T16:00:40.956Z","2025-03-05T16:00:42.369Z","1413","1413"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.46,2.46","2025-03-05T16:00:42.461Z","2025-03-05T16:00:44.054Z","1593","1593"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.53,1.53","2025-03-05T16:00:44.150Z","2025-03-05T16:00:45.586Z","1436","1436"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.70,2.70","2025-03-05T16:00:45.706Z","2025-03-05T16:00:47.356Z","1650","1650"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.68,2.68","2025-03-05T16:00:47.489Z","2025-03-05T16:00:49.132Z","1643","1643"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.87,2.87","2025-03-05T16:00:49.259Z","2025-03-05T16:00:50.774Z","1515","1515"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.43,1.43","2025-03-05T16:00:50.868Z","2025-03-05T16:00:52.400Z","1532","1532"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.98,2.98","2025-03-05T16:00:52.494Z","2025-03-05T16:00:54.217Z","1723","1723"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","3,3","2025-03-05T16:00:54.314Z","2025-03-05T16:00:55.981Z","1667","1667"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.66,1.66","2025-03-05T16:00:56.080Z","2025-03-05T16:00:58.312Z","2232","2232"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.94,2.94","2025-03-05T16:00:58.411Z","2025-03-05T16:00:59.921Z","1510","1510"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.95,2.95","2025-03-05T16:01:00.036Z","2025-03-05T16:01:02.148Z","2112","2112"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.88,2.88","2025-03-05T16:01:02.244Z","2025-03-05T16:01:03.933Z","1689","1689"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.39,2.39","2025-03-05T16:01:04.026Z","2025-03-05T16:01:05.842Z","1816","1816"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.49,2.49","2025-03-05T16:01:05.942Z","2025-03-05T16:01:08.037Z","2095","2095"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.65,2.65","2025-03-05T16:01:08.139Z","2025-03-05T16:01:09.887Z","1748","1748"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.35,2.35","2025-03-05T16:01:10.006Z","2025-03-05T16:01:11.908Z","1902","1902"
"a8f3e2f9-077d-4fbe-8ac8-c86a67b043c3","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.65,2.65","2025-03-05T16:01:12.011Z","2025-03-05T16:01:14.112Z","2101","2101"
